[INFO] [1789635018.730863685] [vision_manager]: Subscribed to rgb=/rgb, depth=/depth, camera_info=/camera_info, target_frame=wrist_camera_optical_frame
[INFO] [1789635026.703602568] [vision_manager]: Book detected: xyz=(0.614, 0.000, 0.869), center=(544, 240)
[INFO] [1789635026.705638442] [vision_manager]: Book detected: xyz=(-0.130, -0.089, 0.563), center=(247, 190)
[INFO] [1789635026.706979619] [vision_manager]: Book detected: xyz=(-0.090, 0.043, 0.400), center=(249, 274)
[INFO] [1789635026.843566283] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635026.844625905] [vision_manager]: Book detected: xyz=(-0.105, -0.096, 0.475), center=(250, 176)
[INFO] [1789635026.845641810] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635026.846650972] [vision_manager]: Book detected: xyz=(0.614, 0.000, 0.869), center=(544, 240)
[INFO] [1789635026.847783504] [vision_manager]: Book detected: xyz=(-0.123, -0.096, 0.544), center=(248, 184)
[INFO] [1789635026.849404182] [vision_manager]: Book detected: xyz=(-0.090, 0.043, 0.400), center=(249, 274)
[INFO] [1789635026.985013031] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635026.986494740] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.483), center=(249, 177)
[INFO] [1789635026.987841023] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635026.989130595] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635027.161809387] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635027.163329922] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635027.164857112] [vision_manager]: Book detected: xyz=(-0.103, -0.096, 0.468), center=(250, 175)
[INFO] [1789635027.166975617] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635027.307564580] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635027.308960332] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.491), center=(250, 178)
[INFO] [1789635027.310191360] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635027.311417851] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635027.479333407] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635027.480425338] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635027.481565381] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635027.482839300] [vision_manager]: Book detected: xyz=(0.660, 0.000, 0.869), center=(561, 240)
[INFO] [1789635027.632527825] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635027.633627636] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.525), center=(251, 182)
[INFO] [1789635027.634683363] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635027.635714691] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635027.636739505] [vision_manager]: Book detected: xyz=(-0.126, -0.007, 0.563), center=(249, 236)
[INFO] [1789635027.637460897] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635027.780230788] [vision_manager]: Book detected: xyz=(-0.087, -0.180, 0.400), center=(251, 97)
[INFO] [1789635027.781770724] [vision_manager]: Book detected: xyz=(-0.116, -0.096, 0.525), center=(250, 182)
[INFO] [1789635027.783234635] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635027.784918500] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635027.787161862] [vision_manager]: Book detected: xyz=(-0.128, -0.007, 0.563), center=(248, 236)
[INFO] [1789635027.788600971] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635027.958488883] [vision_manager]: Book detected: xyz=(-0.088, -0.180, 0.400), center=(250, 97)
[INFO] [1789635027.959594437] [vision_manager]: Book detected: xyz=(-0.115, -0.096, 0.516), center=(249, 181)
[INFO] [1789635027.960642038] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635027.961711696] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635027.962763785] [vision_manager]: Book detected: xyz=(-0.128, -0.007, 0.563), center=(248, 236)
[INFO] [1789635027.963874199] [vision_manager]: Book detected: xyz=(-0.090, 0.039, 0.400), center=(249, 271)
[INFO] [1789635027.964653794] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635028.257355781] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635028.258465611] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789635028.259526435] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635028.260558070] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635028.261617821] [vision_manager]: Book detected: xyz=(-0.090, 0.039, 0.400), center=(249, 271)
[INFO] [1789635028.262627142] [vision_manager]: Book detected: xyz=(-0.128, -0.012, 0.563), center=(248, 233)
[INFO] [1789635028.263287954] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635028.519281590] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635028.522166383] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635028.524768812] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635028.526615963] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635028.528205246] [vision_manager]: Book detected: xyz=(-0.090, -0.033, 0.400), center=(249, 214)
[INFO] [1789635028.529901490] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789635029.167159540] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635029.168849694] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.491), center=(250, 178)
[INFO] [1789635029.170825319] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635029.173284429] [vision_manager]: Book detected: xyz=(0.660, 0.000, 0.869), center=(561, 240)
[INFO] [1789635029.175950651] [vision_manager]: Book detected: xyz=(-0.106, -0.021, 0.472), center=(249, 226)
[INFO] [1789635029.177685151] [vision_manager]: Book detected: xyz=(-0.090, 0.040, 0.400), center=(249, 272)
[INFO] [1789635029.178823229] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635029.477362380] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635029.478497219] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789635029.479616682] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635029.480931152] [vision_manager]: Book detected: xyz=(0.658, 0.000, 0.869), center=(560, 240)
[INFO] [1789635029.482450357] [vision_manager]: Book detected: xyz=(-0.107, -0.021, 0.472), center=(248, 226)
[INFO] [1789635029.484218141] [vision_manager]: Book detected: xyz=(-0.091, 0.040, 0.400), center=(248, 272)
[INFO] [1789635029.484958579] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635029.660855352] [vision_manager]: Book detected: xyz=(-0.088, -0.180, 0.400), center=(250, 97)
[INFO] [1789635029.666463593] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789635029.669721731] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635029.673698607] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635029.674844115] [vision_manager]: Book detected: xyz=(-0.090, -0.025, 0.401), center=(249, 220)
[INFO] [1789635029.675865442] [vision_manager]: Book detected: xyz=(-0.090, 0.043, 0.400), center=(249, 274)
[INFO] [1789635029.851757390] [vision_manager]: Book detected: xyz=(-0.088, -0.180, 0.400), center=(250, 97)
[INFO] [1789635029.853375775] [vision_manager]: Book detected: xyz=(-0.117, -0.096, 0.525), center=(249, 182)
[INFO] [1789635029.854329048] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635029.855197354] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635029.857725197] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635029.858733507] [vision_manager]: Book detected: xyz=(-0.090, 0.037, 0.400), center=(249, 269)
[INFO] [1789635030.096613648] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635030.102174615] [vision_manager]: Book detected: xyz=(-0.117, -0.096, 0.525), center=(249, 182)
[INFO] [1789635030.106785918] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635030.110930755] [vision_manager]: Book detected: xyz=(0.625, 0.000, 0.869), center=(548, 240)
[INFO] [1789635030.112647364] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635030.113972426] [vision_manager]: Book detected: xyz=(-0.090, 0.042, 0.400), center=(249, 273)
[INFO] [1789635030.369168791] [vision_manager]: Book detected: xyz=(-0.088, -0.179, 0.401), center=(250, 98)
[INFO] [1789635030.370436423] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635030.371484235] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635030.372810763] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635030.373883264] [vision_manager]: Book detected: xyz=(-0.092, -0.042, 0.400), center=(247, 207)
[INFO] [1789635030.374924905] [vision_manager]: Book detected: xyz=(-0.090, 0.043, 0.400), center=(249, 274)
[INFO] [1789635030.552497912] [vision_manager]: Book detected: xyz=(-0.088, -0.178, 0.401), center=(250, 99)
[INFO] [1789635030.554661933] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635030.556207343] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635030.557591755] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635030.558902504] [vision_manager]: Book detected: xyz=(-0.114, -0.021, 0.511), center=(249, 227)
[INFO] [1789635030.560457326] [vision_manager]: Book detected: xyz=(-0.090, 0.045, 0.401), center=(249, 276)
[INFO] [1789635030.561364808] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635030.758010880] [vision_manager]: Book detected: xyz=(-0.088, -0.178, 0.401), center=(250, 99)
[INFO] [1789635030.759951199] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635030.761501510] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635030.763129477] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635030.764800274] [vision_manager]: Book detected: xyz=(-0.126, -0.021, 0.556), center=(248, 228)
[INFO] [1789635030.766300867] [vision_manager]: Book detected: xyz=(-0.090, 0.045, 0.401), center=(249, 276)
[INFO] [1789635030.767387913] [vision_manager]: No placeable empty shelf position found
[INFO] [1789635030.957012355] [vision_manager]: Book detected: xyz=(-0.087, -0.178, 0.401), center=(251, 99)
[INFO] [1789635030.958113437] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635030.959209270] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.491), center=(249, 178)
[INFO] [1789635030.960363329] [vision_manager]: Book detected: xyz=(0.674, 0.000, 0.869), center=(566, 240)
[INFO] [1789635030.961467443] [vision_manager]: Book detected: xyz=(-0.092, -0.043, 0.400), center=(247, 206)
[INFO] [1789635030.962763103] [vision_manager]: Book detected: xyz=(-0.090, 0.047, 0.401), center=(249, 277)
[INFO] [1789635031.157303075] [vision_manager]: Book detected: xyz=(-0.087, -0.178, 0.401), center=(251, 99)
[INFO] [1789635031.160103919] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635031.162332333] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635031.164424027] [vision_manager]: Book detected: xyz=(0.666, 0.000, 0.869), center=(563, 240)
[INFO] [1789635031.166489352] [vision_manager]: Book detected: xyz=(-0.092, -0.048, 0.401), center=(247, 202)
[INFO] [1789635031.168604848] [vision_manager]: Book detected: xyz=(-0.091, 0.045, 0.401), center=(248, 276)
[INFO] [1789635031.440798068] [vision_manager]: Book detected: xyz=(-0.087, -0.178, 0.401), center=(251, 99)
[INFO] [1789635031.442228175] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635031.443793446] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.491), center=(249, 178)
[INFO] [1789635031.445252730] [vision_manager]: Book detected: xyz=(0.663, 0.000, 0.869), center=(562, 240)
[INFO] [1789635031.446657023] [vision_manager]: Book detected: xyz=(-0.092, -0.053, 0.402), center=(247, 198)
[INFO] [1789635031.448000323] [vision_manager]: Book detected: xyz=(-0.091, 0.045, 0.401), center=(248, 276)
[INFO] [1789635031.675409782] [vision_manager]: Book detected: xyz=(-0.087, -0.178, 0.401), center=(251, 99)
[INFO] [1789635031.677212298] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635031.678977150] [vision_manager]: Book detected: xyz=(-0.106, -0.096, 0.475), center=(249, 176)
[INFO] [1789635031.681792086] [vision_manager]: Book detected: xyz=(0.660, 0.000, 0.869), center=(561, 240)
[INFO] [1789635031.684180069] [vision_manager]: Book detected: xyz=(-0.092, -0.049, 0.401), center=(247, 201)
[INFO] [1789635031.686151885] [vision_manager]: Book detected: xyz=(-0.091, 0.047, 0.401), center=(248, 277)
[INFO] [1789635031.852826016] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635031.854570326] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635031.856104361] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635031.857748829] [vision_manager]: Book detected: xyz=(0.660, 0.000, 0.869), center=(561, 240)
[INFO] [1789635031.859333355] [vision_manager]: Book detected: xyz=(-0.092, -0.052, 0.401), center=(247, 199)
[INFO] [1789635031.860891082] [vision_manager]: Book detected: xyz=(-0.090, 0.045, 0.401), center=(249, 276)
[INFO] [1789635032.075396634] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635032.076540000] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635032.077626349] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789635032.078759638] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635032.080631503] [vision_manager]: Book detected: xyz=(-0.090, -0.025, 0.401), center=(249, 220)
[INFO] [1789635032.083933273] [vision_manager]: Book detected: xyz=(-0.091, 0.044, 0.400), center=(248, 275)
[INFO] [1789635032.316676356] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635032.324316280] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635032.326006711] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789635032.327862338] [vision_manager]: Book detected: xyz=(0.627, 0.000, 0.869), center=(549, 240)
[INFO] [1789635032.330656012] [vision_manager]: Book detected: xyz=(-0.090, -0.025, 0.401), center=(249, 220)
[INFO] [1789635032.332982695] [vision_manager]: Book detected: xyz=(-0.091, 0.045, 0.401), center=(248, 276)
[INFO] [1789635032.525634038] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789635032.526930649] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635032.528318118] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.491), center=(249, 178)
[INFO] [1789635032.529854137] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635032.531290284] [vision_manager]: Book detected: xyz=(-0.090, -0.028, 0.401), center=(249, 218)
[INFO] [1789635032.532611153] [vision_manager]: Book detected: xyz=(-0.091, 0.045, 0.401), center=(248, 276)
[INFO] [1789635032.720490422] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635032.721721171] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635032.723209777] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635032.724634778] [vision_manager]: Book detected: xyz=(0.658, 0.000, 0.869), center=(560, 240)
[INFO] [1789635032.726039175] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635032.727321783] [vision_manager]: Book detected: xyz=(-0.090, 0.044, 0.400), center=(249, 275)
[INFO] [1789635032.903929202] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789635032.905307843] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789635032.906707324] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635032.908190219] [vision_manager]: Book detected: xyz=(0.658, 0.000, 0.869), center=(560, 240)
