[INFO] [1789634848.734569019] [vision_manager]: Subscribed to rgb=/rgb, depth=/depth, camera_info=/camera_info, target_frame=wrist_camera_optical_frame
[INFO] [1789634879.247858891] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789634879.250556817] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.491), center=(250, 178)
[INFO] [1789634879.252788208] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634879.254914159] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789634879.256398957] [vision_manager]: Book detected: xyz=(-0.090, -0.024, 0.402), center=(249, 221)
[INFO] [1789634879.257629287] [vision_manager]: Book detected: xyz=(-0.092, 0.044, 0.400), center=(247, 275)
[INFO] [1789634879.404785955] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789634879.406240371] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789634879.407590034] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634879.408942769] [vision_manager]: Book detected: xyz=(0.641, 0.003, 0.869), center=(554, 241)
[INFO] [1789634879.410114618] [vision_manager]: Book detected: xyz=(-0.090, -0.025, 0.401), center=(249, 220)
[INFO] [1789634879.411282931] [vision_manager]: Book detected: xyz=(-0.091, 0.042, 0.400), center=(248, 273)
[INFO] [1789634879.562724877] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789634879.564105557] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.499), center=(249, 179)
[INFO] [1789634879.565455052] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634879.566884868] [vision_manager]: Book detected: xyz=(0.638, 0.003, 0.869), center=(553, 241)
[INFO] [1789634879.568381814] [vision_manager]: Book detected: xyz=(-0.091, -0.023, 0.402), center=(248, 222)
[INFO] [1789634879.570594124] [vision_manager]: Book detected: xyz=(-0.092, 0.044, 0.400), center=(247, 275)
[INFO] [1789634879.690314824] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789634879.691411118] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789634879.692439860] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634879.693454246] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789634879.694454209] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789634879.695459965] [vision_manager]: Book detected: xyz=(-0.092, 0.040, 0.400), center=(247, 272)
[INFO] [1789634879.828202027] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789634879.829894236] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789634879.836774064] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634879.838273613] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789634879.839678563] [vision_manager]: Book detected: xyz=(-0.091, -0.022, 0.403), center=(248, 223)
[INFO] [1789634879.841108176] [vision_manager]: Book detected: xyz=(-0.093, 0.042, 0.400), center=(246, 273)
[INFO] [1789634879.995421156] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789634879.997201421] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634879.998295730] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789634879.999275120] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789634880.000287302] [vision_manager]: Book detected: xyz=(-0.091, -0.023, 0.402), center=(248, 222)
[INFO] [1789634880.001534749] [vision_manager]: Book detected: xyz=(-0.093, 0.042, 0.400), center=(246, 273)
[INFO] [1789634880.151753793] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789634880.152778890] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634880.153730289] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789634880.154715471] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789634880.155689738] [vision_manager]: Book detected: xyz=(-0.091, -0.023, 0.402), center=(248, 222)
[INFO] [1789634880.156669412] [vision_manager]: Book detected: xyz=(-0.092, 0.039, 0.400), center=(247, 271)
[INFO] [1789634880.361091415] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789634880.362471423] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634880.363785154] [vision_manager]: Book detected: xyz=(-0.119, -0.096, 0.525), center=(248, 182)
[INFO] [1789634880.364997226] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789634880.366379888] [vision_manager]: Book detected: xyz=(-0.091, -0.023, 0.402), center=(248, 222)
[INFO] [1789634880.367554258] [vision_manager]: Book detected: xyz=(-0.093, 0.040, 0.400), center=(246, 272)
[INFO] [1789634880.496381796] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789634880.497366575] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634880.499017142] [vision_manager]: Book detected: xyz=(-0.117, -0.096, 0.507), center=(247, 180)
[INFO] [1789634880.500078752] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789634880.501080982] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789634880.502018473] [vision_manager]: Book detected: xyz=(-0.093, 0.035, 0.400), center=(246, 268)
[INFO] [1789634880.663259427] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789634880.664252552] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634880.665226317] [vision_manager]: Book detected: xyz=(-0.117, -0.096, 0.507), center=(247, 180)
[INFO] [1789634880.666164532] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789634880.667417107] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789634880.668619526] [vision_manager]: Book detected: xyz=(-0.093, 0.037, 0.400), center=(246, 269)
[INFO] [1789634880.812563313] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789634880.813656233] [vision_manager]: Book detected: xyz=(0.734, 0.003, 0.869), center=(588, 241)
[INFO] [1789634880.814643656] [vision_manager]: Book detected: xyz=(-0.118, -0.096, 0.507), center=(246, 180)
[INFO] [1789634880.815617930] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789634880.816639549] [vision_manager]: Book detected: xyz=(-0.091, -0.022, 0.403), center=(248, 223)
[INFO] [1789634880.817654549] [vision_manager]: Book detected: xyz=(-0.095, 0.038, 0.400), center=(245, 270)
[INFO] [1789634880.955661620] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789634880.957260586] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634880.959040382] [vision_manager]: Book detected: xyz=(-0.113, -0.096, 0.499), center=(248, 179)
[INFO] [1789634880.960804607] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789634880.962561871] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789634880.964385474] [vision_manager]: Book detected: xyz=(-0.093, 0.040, 0.400), center=(246, 272)
[INFO] [1789634881.115927381] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789634881.117859899] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634881.119729917] [vision_manager]: Book detected: xyz=(-0.120, -0.096, 0.516), center=(246, 181)
[INFO] [1789634881.121541445] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789634881.123373785] [vision_manager]: Book detected: xyz=(-0.101, -0.021, 0.439), center=(247, 225)
[INFO] [1789634881.125159730] [vision_manager]: Book detected: xyz=(-0.095, 0.037, 0.400), center=(245, 269)
[INFO] [1789634881.257610164] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789634881.259005190] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789634881.260498026] [vision_manager]: Book detected: xyz=(-0.122, -0.096, 0.507), center=(244, 180)
[INFO] [1789634881.261907341] [vision_manager]: Book detected: xyz=(0.663, 0.000, 0.869), center=(562, 240)
[INFO] [1789634881.263320661] [vision_manager]: Book detected: xyz=(-0.095, -0.021, 0.411), center=(247, 224)
[INFO] [1789634881.264719761] [vision_manager]: Book detected: xyz=(-0.095, 0.035, 0.400), center=(245, 268)
[INFO] [1789634881.435879148] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789634881.437087589] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634881.438218198] [vision_manager]: Book detected: xyz=(-0.119, -0.096, 0.516), center=(247, 181)
[INFO] [1789634881.439342657] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789634881.440470876] [vision_manager]: Book detected: xyz=(-0.091, -0.022, 0.403), center=(248, 223)
[INFO] [1789634881.441622060] [vision_manager]: Book detected: xyz=(-0.093, 0.037, 0.400), center=(246, 269)
[INFO] [1789634881.602856183] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789634881.603883217] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634881.604876170] [vision_manager]: Book detected: xyz=(-0.120, -0.096, 0.507), center=(245, 180)
[INFO] [1789634881.605862097] [vision_manager]: Book detected: xyz=(0.625, 0.000, 0.869), center=(548, 240)
[INFO] [1789634881.606843371] [vision_manager]: Book detected: xyz=(-0.109, -0.021, 0.472), center=(247, 226)
[INFO] [1789634881.607798974] [vision_manager]: Book detected: xyz=(-0.095, 0.035, 0.400), center=(245, 268)
[INFO] [1789634881.608422930] [vision_manager]: No placeable empty shelf position found
[INFO] [1789634881.732455698] [vision_manager]: Book detected: xyz=(-0.086, -0.178, 0.401), center=(252, 99)
[INFO] [1789634881.733529780] [vision_manager]: Book detected: xyz=(-0.118, -0.096, 0.507), center=(246, 180)
[INFO] [1789634881.734591386] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634881.735650754] [vision_manager]: Book detected: xyz=(0.619, 0.000, 0.869), center=(546, 240)
[INFO] [1789634881.736729039] [vision_manager]: Book detected: xyz=(-0.118, -0.021, 0.511), center=(247, 227)
[INFO] [1789634881.737753433] [vision_manager]: Book detected: xyz=(-0.095, 0.038, 0.400), center=(245, 270)
[INFO] [1789634881.738396503] [vision_manager]: No placeable empty shelf position found
[INFO] [1789634881.852431616] [vision_manager]: Book detected: xyz=(-0.087, -0.179, 0.401), center=(251, 98)
[INFO] [1789634881.853610880] [vision_manager]: Book detected: xyz=(-0.118, -0.096, 0.507), center=(246, 180)
[INFO] [1789634881.854734448] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634881.855847808] [vision_manager]: Book detected: xyz=(0.625, 0.000, 0.869), center=(548, 240)
[INFO] [1789634881.858750885] [vision_manager]: Book detected: xyz=(-0.118, -0.021, 0.511), center=(247, 227)
[INFO] [1789634881.859759791] [vision_manager]: Book detected: xyz=(-0.095, 0.039, 0.400), center=(245, 271)
[INFO] [1789634881.860399665] [vision_manager]: No placeable empty shelf position found
[INFO] [1789634881.991608379] [vision_manager]: Book detected: xyz=(-0.086, -0.178, 0.401), center=(252, 99)
[INFO] [1789634881.993044517] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634881.994375207] [vision_manager]: Book detected: xyz=(-0.119, -0.096, 0.516), center=(247, 181)
[INFO] [1789634881.995689001] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789634881.997003401] [vision_manager]: Book detected: xyz=(-0.107, -0.021, 0.472), center=(248, 226)
[INFO] [1789634881.998322715] [vision_manager]: Book detected: xyz=(-0.093, 0.039, 0.400), center=(246, 271)
[INFO] [1789634881.999802124] [vision_manager]: No placeable empty shelf position found
[INFO] [1789634882.120562814] [vision_manager]: Book detected: xyz=(-0.086, -0.178, 0.401), center=(252, 99)
[INFO] [1789634882.121653043] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634882.122683353] [vision_manager]: Book detected: xyz=(-0.119, -0.096, 0.525), center=(248, 182)
[INFO] [1789634882.123700480] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789634882.124709695] [vision_manager]: Book detected: xyz=(-0.106, -0.021, 0.472), center=(249, 226)
[INFO] [1789634882.125739091] [vision_manager]: Book detected: xyz=(-0.093, 0.039, 0.400), center=(246, 271)
[INFO] [1789634882.126403818] [vision_manager]: No placeable empty shelf position found
[INFO] [1789634882.262100491] [vision_manager]: Book detected: xyz=(-0.087, -0.178, 0.401), center=(251, 99)
[INFO] [1789634882.264440520] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634882.266517826] [vision_manager]: Book detected: xyz=(-0.115, -0.096, 0.516), center=(249, 181)
[INFO] [1789634882.268578971] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789634882.270588486] [vision_manager]: Book detected: xyz=(-0.106, -0.021, 0.472), center=(249, 226)
[INFO] [1789634882.272380521] [vision_manager]: Book detected: xyz=(-0.092, 0.042, 0.400), center=(247, 273)
[INFO] [1789634882.273459323] [vision_manager]: No placeable empty shelf position found
[INFO] [1789634882.419706864] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789634882.421073600] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634882.422324594] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789634882.423586006] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789634882.424853058] [vision_manager]: Book detected: xyz=(-0.106, -0.021, 0.472), center=(249, 226)
[INFO] [1789634882.426108473] [vision_manager]: Book detected: xyz=(-0.092, 0.043, 0.400), center=(247, 274)
[INFO] [1789634882.426974095] [vision_manager]: No placeable empty shelf position found
[INFO] [1789634882.563349592] [vision_manager]: Book detected: xyz=(-0.086, -0.178, 0.401), center=(252, 99)
[INFO] [1789634882.564559305] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634882.565724852] [vision_manager]: Book detected: xyz=(-0.114, -0.096, 0.507), center=(249, 180)
[INFO] [1789634882.568793631] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789634882.569841501] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789634882.570869687] [vision_manager]: Book detected: xyz=(-0.092, 0.042, 0.400), center=(247, 273)
[INFO] [1789634882.703682974] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789634882.705536617] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634882.707224332] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.499), center=(250, 179)
[INFO] [1789634882.708877157] [vision_manager]: Book detected: xyz=(0.633, 0.003, 0.869), center=(551, 241)
[INFO] [1789634882.710548954] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789634882.712259026] [vision_manager]: Book detected: xyz=(-0.092, 0.043, 0.400), center=(247, 274)
[INFO] [1789634882.854769788] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789634882.856776747] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634882.858445884] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789634882.860103943] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789634882.861795543] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789634882.863495554] [vision_manager]: Book detected: xyz=(-0.092, 0.044, 0.400), center=(247, 275)
[INFO] [1789634882.989293423] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789634882.991386063] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789634882.993041315] [vision_manager]: Book detected: xyz=(-0.115, -0.096, 0.507), center=(248, 180)
[INFO] [1789634882.994696664] [vision_manager]: Book detected: xyz=(0.660, 0.000, 0.869), center=(561, 240)
[INFO] [1789634882.996407190] [vision_manager]: Book detected: xyz=(-0.107, -0.021, 0.472), center=(248, 226)
[INFO] [1789634882.998095801] [vision_manager]: Book detected: xyz=(-0.095, 0.040, 0.400), center=(245, 272)
[INFO] [1789634882.999150878] [vision_manager]: No placeable empty shelf position found
[INFO] [1789634883.117407357] [vision_manager]: Book detected: xyz=(-0.086, -0.179, 0.401), center=(252, 98)
[INFO] [1789634883.119114334] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.507), center=(250, 180)
[INFO] [1789634883.120771064] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789634883.122436056] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789634883.124090443] [vision_manager]: Book detected: xyz=(-0.116, -0.021, 0.511), center=(248, 227)
