[INFO] [1789635189.508931429] [vision_manager]: Subscribed to rgb=/rgb, depth=/depth, camera_info=/camera_info, target_frame=wrist_camera_optical_frame
[INFO] [1789635247.575225789] [vision_manager]: Book detected: xyz=(-0.091, -0.023, 0.402), center=(248, 222)
[INFO] [1789635247.576236941] [vision_manager]: Book detected: xyz=(-0.092, 0.040, 0.400), center=(247, 272)
[INFO] [1789635247.697043741] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635247.698383291] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635247.699525217] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635247.700664860] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635247.701825577] [vision_manager]: Book detected: xyz=(-0.091, -0.022, 0.403), center=(248, 223)
[INFO] [1789635247.703034559] [vision_manager]: Book detected: xyz=(-0.091, 0.037, 0.400), center=(248, 269)
[INFO] [1789635247.891773470] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635247.892892881] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635247.894075471] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635247.895158768] [vision_manager]: Book detected: xyz=(0.638, 0.003, 0.869), center=(553, 241)
[INFO] [1789635247.896195772] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635247.897271975] [vision_manager]: Book detected: xyz=(-0.091, 0.038, 0.400), center=(248, 270)
[INFO] [1789635248.023567063] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635248.024651801] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.499), center=(252, 179)
[INFO] [1789635248.025708402] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635248.026747690] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635248.027779534] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635248.142679357] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635248.143747396] [vision_manager]: Book detected: xyz=(-0.109, -0.096, 0.507), center=(252, 180)
[INFO] [1789635248.144819196] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635248.145867893] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635248.146790170] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635248.256432255] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635248.257553437] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635248.258604114] [vision_manager]: Book detected: xyz=(0.737, 0.005, 0.869), center=(589, 242)
[INFO] [1789635248.259637959] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635248.260682387] [vision_manager]: Book detected: xyz=(-0.091, -0.022, 0.403), center=(248, 223)
[INFO] [1789635248.261727074] [vision_manager]: Book detected: xyz=(-0.091, 0.039, 0.400), center=(248, 271)
[INFO] [1789635248.386453423] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635248.388160874] [vision_manager]: Book detected: xyz=(-0.109, -0.096, 0.507), center=(252, 180)
[INFO] [1789635248.389572947] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635248.390708441] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635248.392073255] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635248.552827170] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635248.554599454] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635248.556392476] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635248.558023179] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635248.559671001] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635248.561227232] [vision_manager]: Book detected: xyz=(-0.091, 0.039, 0.400), center=(248, 271)
[INFO] [1789635248.704764689] [vision_manager]: Book detected: xyz=(-0.085, -0.179, 0.401), center=(253, 98)
[INFO] [1789635248.706138051] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635248.707641917] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635248.708949813] [vision_manager]: Book detected: xyz=(0.627, 0.000, 0.869), center=(549, 240)
[INFO] [1789635248.710205687] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635248.919336595] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635248.920853816] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.499), center=(252, 179)
[INFO] [1789635248.922250547] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635248.925442329] [vision_manager]: Book detected: xyz=(0.630, 0.000, 0.869), center=(550, 240)
[INFO] [1789635248.926923334] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635249.061294277] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635249.062940185] [vision_manager]: Book detected: xyz=(-0.111, -0.096, 0.516), center=(252, 181)
[INFO] [1789635249.064673566] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635249.066457700] [vision_manager]: Book detected: xyz=(0.619, 0.000, 0.869), center=(546, 240)
[INFO] [1789635249.068083474] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635249.197288958] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635249.198534169] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635249.199655462] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635249.200683650] [vision_manager]: Book detected: xyz=(0.636, 0.000, 0.869), center=(552, 240)
[INFO] [1789635249.201734100] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635249.202772090] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789635249.301939727] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635249.303763675] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635249.305622633] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635249.306712890] [vision_manager]: Book detected: xyz=(0.641, 0.000, 0.869), center=(554, 240)
[INFO] [1789635249.307836814] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635249.308797596] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789635249.425423484] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635249.426743701] [vision_manager]: Book detected: xyz=(-0.111, -0.096, 0.516), center=(252, 181)
[INFO] [1789635249.427880821] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635249.428976954] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789635249.429985671] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635249.430951335] [vision_manager]: Book detected: xyz=(-0.091, 0.038, 0.400), center=(248, 270)
[INFO] [1789635249.548957444] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635249.549970707] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.499), center=(252, 179)
[INFO] [1789635249.551140795] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635249.553013508] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635249.554417766] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635249.668492203] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635249.669524603] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.499), center=(252, 179)
[INFO] [1789635249.670505965] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635249.671519746] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635249.672494510] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635249.800637134] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635249.801684878] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635249.802608482] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635249.803487464] [vision_manager]: Book detected: xyz=(0.655, 0.000, 0.869), center=(559, 240)
[INFO] [1789635249.804368600] [vision_manager]: Book detected: xyz=(-0.088, -0.030, 0.401), center=(250, 216)
[INFO] [1789635249.805296782] [vision_manager]: Book detected: xyz=(-0.091, 0.034, 0.400), center=(248, 267)
[INFO] [1789635249.927153501] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635249.928205467] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635249.929110131] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635249.929998032] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635249.930883508] [vision_manager]: Book detected: xyz=(-0.090, -0.029, 0.401), center=(249, 217)
[INFO] [1789635249.931768240] [vision_manager]: Book detected: xyz=(-0.092, 0.037, 0.400), center=(247, 269)
[INFO] [1789635250.079741985] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635250.081030769] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635250.082087371] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635250.083133764] [vision_manager]: Book detected: xyz=(0.649, 0.000, 0.869), center=(557, 240)
[INFO] [1789635250.084133108] [vision_manager]: Book detected: xyz=(-0.090, -0.027, 0.401), center=(249, 219)
[INFO] [1789635250.085064733] [vision_manager]: Book detected: xyz=(-0.092, 0.030, 0.400), center=(247, 264)
[INFO] [1789635250.215832703] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635250.217231231] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635250.218486523] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635250.219894195] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635250.221968199] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789635250.223911985] [vision_manager]: Book detected: xyz=(-0.091, 0.035, 0.400), center=(248, 268)
[INFO] [1789635250.364430209] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635250.365506115] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635250.366535435] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635250.367575018] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635250.368598553] [vision_manager]: Book detected: xyz=(-0.090, -0.023, 0.402), center=(249, 222)
[INFO] [1789635250.369560095] [vision_manager]: Book detected: xyz=(-0.091, 0.034, 0.400), center=(248, 267)
[INFO] [1789635250.510847355] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635250.512206203] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635250.513444103] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635250.514550435] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635250.515650913] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635250.516766898] [vision_manager]: Book detected: xyz=(-0.090, 0.038, 0.400), center=(249, 270)
[INFO] [1789635250.647152651] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635250.648100503] [vision_manager]: Book detected: xyz=(-0.107, -0.096, 0.499), center=(252, 179)
[INFO] [1789635250.649005466] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635250.649907470] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635250.650810963] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635250.651680292] [vision_manager]: Book detected: xyz=(-0.090, 0.035, 0.400), center=(249, 268)
[INFO] [1789635250.777679148] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635250.778594823] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635250.779448648] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635250.780314344] [vision_manager]: Book detected: xyz=(0.633, 0.000, 0.869), center=(551, 240)
[INFO] [1789635250.781147736] [vision_manager]: Book detected: xyz=(-0.091, -0.023, 0.402), center=(248, 222)
[INFO] [1789635250.781970473] [vision_manager]: Book detected: xyz=(-0.092, 0.037, 0.400), center=(247, 269)
[INFO] [1789635250.926622144] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635250.927594506] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635250.933865750] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635250.934679794] [vision_manager]: Book detected: xyz=(0.655, 0.000, 0.869), center=(559, 240)
[INFO] [1789635250.935500887] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635250.936319779] [vision_manager]: Book detected: xyz=(-0.091, 0.035, 0.400), center=(248, 268)
[INFO] [1789635251.051838324] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635251.053480540] [vision_manager]: Book detected: xyz=(-0.111, -0.096, 0.516), center=(252, 181)
[INFO] [1789635251.054852291] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635251.056216629] [vision_manager]: Book detected: xyz=(0.638, 0.000, 0.869), center=(553, 240)
[INFO] [1789635251.057611387] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635251.168096019] [vision_manager]: Book detected: xyz=(-0.085, -0.180, 0.400), center=(253, 97)
[INFO] [1789635251.169080854] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635251.169976802] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635251.170897366] [vision_manager]: Book detected: xyz=(0.652, 0.000, 0.869), center=(558, 240)
[INFO] [1789635251.171834641] [vision_manager]: Book detected: xyz=(-0.093, -0.021, 0.411), center=(248, 224)
[INFO] [1789635251.172897700] [vision_manager]: Book detected: xyz=(-0.091, 0.032, 0.400), center=(248, 265)
[INFO] [1789635251.282356255] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635251.283438428] [vision_manager]: Book detected: xyz=(-0.108, -0.096, 0.499), center=(251, 179)
[INFO] [1789635251.284472833] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635251.285502516] [vision_manager]: Book detected: xyz=(0.625, 0.000, 0.869), center=(548, 240)
[INFO] [1789635251.286527666] [vision_manager]: Book detected: xyz=(-0.092, -0.021, 0.411), center=(249, 224)
[INFO] [1789635251.287560127] [vision_manager]: Book detected: xyz=(-0.091, 0.035, 0.400), center=(248, 268)
[INFO] [1789635251.401962511] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635251.403793667] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635251.405430181] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635251.407641125] [vision_manager]: Book detected: xyz=(0.644, 0.000, 0.869), center=(555, 240)
[INFO] [1789635251.409317407] [vision_manager]: Book detected: xyz=(-0.090, -0.022, 0.403), center=(249, 223)
[INFO] [1789635251.515887927] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635251.517722168] [vision_manager]: Book detected: xyz=(-0.110, -0.096, 0.507), center=(251, 180)
[INFO] [1789635251.519654342] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
[INFO] [1789635251.521403409] [vision_manager]: Book detected: xyz=(0.647, 0.000, 0.869), center=(556, 240)
[INFO] [1789635251.522816319] [vision_manager]: Book detected: xyz=(-0.098, -0.021, 0.439), center=(249, 225)
[INFO] [1789635251.632624847] [vision_manager]: Book detected: xyz=(-0.086, -0.180, 0.400), center=(252, 97)
[INFO] [1789635251.633702218] [vision_manager]: Book detected: xyz=(-0.112, -0.096, 0.516), center=(251, 181)
[INFO] [1789635251.634754995] [vision_manager]: Book detected: xyz=(0.734, 0.005, 0.869), center=(588, 242)
